"Nom_Commune","INSEE_Commune","INSEE_Département","Nom_Département","Zone de sismicité"
"AZEVILLE","50026","50","MANCHE","2 - Faible"
"BACILLY","50027","50","MANCHE","2 - Faible"
"BARENTON","50029","50","MANCHE","2 - Faible"
"BARFLEUR","50030","50","MANCHE","2 - Faible"
"BARNEVILLE-CARTERET","50031","50","MANCHE","2 - Faible"
"BAUBIGNY","50033","50","MANCHE","2 - Faible"
"BAUDRE","50034","50","MANCHE","2 - Faible"
"BAUDREVILLE","50035","50","MANCHE","2 - Faible"
"BAUPTE","50036","50","MANCHE","2 - Faible"
"BEAUCHAMPS","50038","50","MANCHE","2 - Faible"
"BEAUCOUDRAY","50039","50","MANCHE","2 - Faible"
"BEAUFICEL","50040","50","MANCHE","2 - Faible"
"BEAUMONT-HAGUE","50041","50","MANCHE","2 - Faible"
"BEAUVOIR","50042","50","MANCHE","2 - Faible"
"BELLEFONTAINE","50043","50","MANCHE","2 - Faible"
"BELVAL","50044","50","MANCHE","2 - Faible"
"BENOITVILLE","50045","50","MANCHE","2 - Faible"
"BERIGNY","50046","50","MANCHE","2 - Faible"
"BESLON","50048","50","MANCHE","2 - Faible"
"BESNEVILLE","50049","50","MANCHE","2 - Faible"
"BEUVRIGNY","50050","50","MANCHE","2 - Faible"
"BEUZEVILLE-AU-PLAIN","50051","50","MANCHE","2 - Faible"
"BEUZEVILLE-LA-BASTILLE","50052","50","MANCHE","2 - Faible"
"BIEVILLE","50054","50","MANCHE","2 - Faible"
"BINIVILLE","50055","50","MANCHE","2 - Faible"
"BION","50056","50","MANCHE","2 - Faible"
"BIVILLE","50057","50","MANCHE","2 - Faible"
"BLAINVILLE-SUR-MER","50058","50","MANCHE","2 - Faible"
"BLOSVILLE","50059","50","MANCHE","2 - Faible"
"BOISROGER","50061","50","MANCHE","2 - Faible"
"BOISYVON","50062","50","MANCHE","2 - Faible"
"BOLLEVILLE","50063","50","MANCHE","2 - Faible"
"BOURGUENOLLES","50069","50","MANCHE","2 - Faible"
"BOUTTEVILLE","50070","50","MANCHE","2 - Faible"
"BRAFFAIS","50071","50","MANCHE","2 - Faible"
"BRAINVILLE","50072","50","MANCHE","2 - Faible"
"BRANVILLE-HAGUE","50073","50","MANCHE","2 - Faible"
"BRECEY","50074","50","MANCHE","2 - Faible"
"BRECTOUVILLE","50075","50","MANCHE","2 - Faible"
"BREHAL","50076","50","MANCHE","2 - Faible"
"BRETTEVILLE","50077","50","MANCHE","2 - Faible"
"BRETTEVILLE-SUR-AY","50078","50","MANCHE","2 - Faible"
"BREUVILLE","50079","50","MANCHE","2 - Faible"
"BREVANDS","50080","50","MANCHE","2 - Faible"
"BREVILLE-SUR-MER","50081","50","MANCHE","2 - Faible"
"BRICQUEBEC","50082","50","MANCHE","2 - Faible"
"BRICQUEBOSQ","50083","50","MANCHE","2 - Faible"
"BRICQUEVILLE-LA-BLOUETTE","50084","50","MANCHE","2 - Faible"
"BRICQUEVILLE-SUR-MER","50085","50","MANCHE","2 - Faible"
"BRILLEVAST","50086","50","MANCHE","2 - Faible"
"BRIX","50087","50","MANCHE","2 - Faible"
"BROUAINS","50088","50","MANCHE","2 - Faible"
"BRUCHEVILLE","50089","50","MANCHE","2 - Faible"
"BUAIS","50090","50","MANCHE","2 - Faible"
"CAMBERNON","50092","50","MANCHE","2 - Faible"
"CAMETOURS","50093","50","MANCHE","2 - Faible"
"CAMPROND","50094","50","MANCHE","2 - Faible"
"CANISY","50095","50","MANCHE","2 - Faible"
"CANTELOUP","50096","50","MANCHE","2 - Faible"
"CANVILLE-LA-ROCQUE","50097","50","MANCHE","2 - Faible"
"CARANTILLY","50098","50","MANCHE","2 - Faible"
"CARENTAN","50099","50","MANCHE","2 - Faible"
"CARNET","50100","50","MANCHE","2 - Faible"
"CARNEVILLE","50101","50","MANCHE","2 - Faible"
"CAROLLES","50102","50","MANCHE","2 - Faible"
"CARQUEBUT","50103","50","MANCHE","2 - Faible"
"CATTEVILLE","50105","50","MANCHE","2 - Faible"
"CATZ","50107","50","MANCHE","2 - Faible"
"CAVIGNY","50106","50","MANCHE","2 - Faible"
"CEAUX","50108","50","MANCHE","2 - Faible"
"CERENCES","50109","50","MANCHE","2 - Faible"
"CERISY-LA-FORET","50110","50","MANCHE","2 - Faible"
"CERISY-LA-SALLE","50111","50","MANCHE","2 - Faible"
"CHAMPCERVON","50115","50","MANCHE","2 - Faible"
"CHAMPCEY","50116","50","MANCHE","2 - Faible"
"CHAMPEAUX","50117","50","MANCHE","2 - Faible"
"CHAMPREPUS","50118","50","MANCHE","2 - Faible"
"CHANTELOUP","50120","50","MANCHE","2 - Faible"
"CHASSEGUEY","50125","50","MANCHE","2 - Faible"
"CHAULIEU","50514","50","MANCHE","2 - Faible"
"CHAVOY","50126","50","MANCHE","2 - Faible"
"CHEF-DU-PONT","50127","50","MANCHE","2 - Faible"
"CHERBOURG-OCTEVILLE","50129","50","MANCHE","2 - Faible"
"CHERENCE-LE-HERON","50130","50","MANCHE","2 - Faible"
"CHERENCE-LE-ROUSSEL","50131","50","MANCHE","2 - Faible"
"CHEVREVILLE","50133","50","MANCHE","2 - Faible"
"CHEVRY","50134","50","MANCHE","2 - Faible"
"CLITOURPS","50135","50","MANCHE","2 - Faible"
"COIGNY","50136","50","MANCHE","2 - Faible"
"COLOMBY","50138","50","MANCHE","2 - Faible"
"CONDE-SUR-VIRE","50139","50","MANCHE","2 - Faible"
"CONTRIERES","50140","50","MANCHE","2 - Faible"
"COSQUEVILLE","50142","50","MANCHE","2 - Faible"
"COUDEVILLE-SUR-MER","50143","50","MANCHE","2 - Faible"
"COULOUVRAY-BOISBENATRE","50144","50","MANCHE","2 - Faible"
"COURCY","50145","50","MANCHE","2 - Faible"
"COURTILS","50146","50","MANCHE","2 - Faible"
"COUTANCES","50147","50","MANCHE","2 - Faible"
"COUVAINS","50148","50","MANCHE","2 - Faible"
"COUVILLE","50149","50","MANCHE","2 - Faible"
"CRASVILLE","50150","50","MANCHE","2 - Faible"
"CREANCES","50151","50","MANCHE","2 - Faible"
"CRETTEVILLE","50153","50","MANCHE","2 - Faible"
"CROLLON","50155","50","MANCHE","2 - Faible"
"CROSVILLE-SUR-DOUVE","50156","50","MANCHE","2 - Faible"
"CUVES","50158","50","MANCHE","2 - Faible"
"DANGY","50159","50","MANCHE","2 - Faible"
"DENNEVILLE","50160","50","MANCHE","2 - Faible"
"DIGOSVILLE","50162","50","MANCHE","2 - Faible"
"DIGULLEVILLE","50163","50","MANCHE","2 - Faible"
"DOMJEAN","50164","50","MANCHE","2 - Faible"
"DONVILLE-LES-BAINS","50165","50","MANCHE","2 - Faible"
"DOVILLE","50166","50","MANCHE","2 - Faible"
"DRAGEY-RONTHON","50167","50","MANCHE","2 - Faible"
"DUCEY","50168","50","MANCHE","2 - Faible"
"ECAUSSEVILLE","50169","50","MANCHE","2 - Faible"
"ECOQUENEAUVILLE","50170","50","MANCHE","2 - Faible"
"ECULLEVILLE","50171","50","MANCHE","2 - Faible"
"EMONDEVILLE","50172","50","MANCHE","2 - Faible"
"EQUEURDREVILLE-HAINNEVILLE","50173","50","MANCHE","2 - Faible"
"EQUILLY","50174","50","MANCHE","2 - Faible"
"EROUDEVILLE","50175","50","MANCHE","2 - Faible"
"ETIENVILLE","50177","50","MANCHE","2 - Faible"
"FERMANVILLE","50178","50","MANCHE","2 - Faible"
"FERRIERES","50179","50","MANCHE","2 - Faible"
"FERVACHES","50180","50","MANCHE","2 - Faible"
"FEUGERES","50181","50","MANCHE","2 - Faible"
"FIERVILLE-LES-MINES","50183","50","MANCHE","2 - Faible"
"FLAMANVILLE","50184","50","MANCHE","2 - Faible"
"FLEURY","50185","50","MANCHE","2 - Faible"
"FLOTTEMANVILLE","50186","50","MANCHE","2 - Faible"
"FLOTTEMANVILLE-HAGUE","50187","50","MANCHE","2 - Faible"
"FOLLIGNY","50188","50","MANCHE","2 - Faible"
"FONTENAY","50189","50","MANCHE","2 - Faible"
"FONTENAY-SUR-MER","50190","50","MANCHE","2 - Faible"
"FOUCARVILLE","50191","50","MANCHE","2 - Faible"
"FOURNEAUX","50192","50","MANCHE","2 - Faible"
"FRESVILLE","50194","50","MANCHE","2 - Faible"
"GATHEMO","50195","50","MANCHE","2 - Faible"
"GATTEVILLE-LE-PHARE","50196","50","MANCHE","2 - Faible"
"GAVRAY","50197","50","MANCHE","2 - Faible"
"GEFFOSSES","50198","50","MANCHE","2 - Faible"
"GENETS","50199","50","MANCHE","2 - Faible"
"GER","50200","50","MANCHE","2 - Faible"
"GIEVILLE","50202","50","MANCHE","2 - Faible"
"GLATIGNY","50204","50","MANCHE","2 - Faible"
"GOLLEVILLE","50207","50","MANCHE","2 - Faible"
"GONFREVILLE","50208","50","MANCHE","2 - Faible"
"GONNEVILLE","50209","50","MANCHE","2 - Faible"
"GORGES","50210","50","MANCHE","2 - Faible"
"GOUBERVILLE","50211","50","MANCHE","2 - Faible"
"GOURBESVILLE","50212","50","MANCHE","2 - Faible"
"GOURFALEUR","50213","50","MANCHE","2 - Faible"
"GOUVETS","50214","50","MANCHE","2 - Faible"
"GOUVILLE-SUR-MER","50215","50","MANCHE","2 - Faible"
"GRAIGNES","50216","50","MANCHE","2 - Faible"
"GRANVILLE","50218","50","MANCHE","2 - Faible"
"GRATOT","50219","50","MANCHE","2 - Faible"
"GREVILLE-HAGUE","50220","50","MANCHE","2 - Faible"
"GRIMESNIL","50221","50","MANCHE","2 - Faible"
"GROSVILLE","50222","50","MANCHE","2 - Faible"
"GUEHEBERT","50223","50","MANCHE","2 - Faible"
"GUILBERVILLE","50224","50","MANCHE","2 - Faible"
"HAMBYE","50228","50","MANCHE","2 - Faible"
"HAMELIN","50229","50","MANCHE","2 - Faible"
"HARDINVAST","50230","50","MANCHE","2 - Faible"
"HAUTEVILLE-LA-GUICHARD","50232","50","MANCHE","2 - Faible"
"HAUTEVILLE-SUR-MER","50231","50","MANCHE","2 - Faible"
"HAUTTEVILLE-BOCAGE","50233","50","MANCHE","2 - Faible"
"HEAUVILLE","50238","50","MANCHE","2 - Faible"
"HEBECREVON","50239","50","MANCHE","2 - Faible"
"HELLEVILLE","50240","50","MANCHE","2 - Faible"
"HEMEVEZ","50241","50","MANCHE","2 - Faible"
"HERENGUERVILLE","50244","50","MANCHE","2 - Faible"
"HERQUEVILLE","50242","50","MANCHE","2 - Faible"
"HEUGUEVILLE-SUR-SIENNE","50243","50","MANCHE","2 - Faible"
"HEUSSE","50245","50","MANCHE","2 - Faible"
"HIESVILLE","50246","50","MANCHE","2 - Faible"
"HOCQUIGNY","50247","50","MANCHE","2 - Faible"
"HOUESVILLE","50249","50","MANCHE","2 - Faible"
"HOUTTEVILLE","50250","50","MANCHE","2 - Faible"
"HUBERVILLE","50251","50","MANCHE","2 - Faible"
"HUDIMESNIL","50252","50","MANCHE","2 - Faible"
"HUISNES-SUR-MER","50253","50","MANCHE","2 - Faible"
"HUSSON","50254","50","MANCHE","2 - Faible"
"HYENVILLE","50255","50","MANCHE","2 - Faible"
"ISIGNY-LE-BUAT","50256","50","MANCHE","2 - Faible"
"JOBOURG","50257","50","MANCHE","2 - Faible"
"JOGANVILLE","50258","50","MANCHE","2 - Faible"
"JUILLEY","50259","50","MANCHE","2 - Faible"
"JULLOUVILLE","50066","50","MANCHE","2 - Faible"
"JUVIGNY-LE-TERTRE","50260","50","MANCHE","2 - Faible"
"LA BALEINE","50028","50","MANCHE","2 - Faible"
"LA BARRE-DE-SEMILLY","50032","50","MANCHE","2 - Faible"
"LA BAZOGE","50037","50","MANCHE","2 - Faible"
"LA BLOUTIERE","50060","50","MANCHE","2 - Faible"
"LA BONNEVILLE","50064","50","MANCHE","2 - Faible"
"LA CHAISE-BAUDOUIN","50112","50","MANCHE","2 - Faible"
"LA CHAPELLE-CECELIN","50121","50","MANCHE","2 - Faible"
"LA CHAPELLE-EN-JUGER","50123","50","MANCHE","2 - Faible"
"LA CHAPELLE-UREE","50124","50","MANCHE","2 - Faible"
"LA COLOMBE","50137","50","MANCHE","2 - Faible"
"LA CROIX-AVRANCHIN","50154","50","MANCHE","2 - Faible"
"LA FEUILLIE","50182","50","MANCHE","2 - Faible"
"LA GLACERIE","50203","50","MANCHE","2 - Faible"
"LA GODEFROY","50205","50","MANCHE","2 - Faible"
"LA GOHANNIERE","50206","50","MANCHE","2 - Faible"
"LA HAYE-BELLEFOND","50234","50","MANCHE","2 - Faible"
"LA HAYE-D'ECTOT","50235","50","MANCHE","2 - Faible"
"LA HAYE-DU-PUITS","50236","50","MANCHE","2 - Faible"
"LA HAYE-PESNEL","50237","50","MANCHE","2 - Faible"
"LA LANDE-D'AIROU","50262","50","MANCHE","2 - Faible"
"LA LUCERNE-D'OUTREMER","50281","50","MANCHE","2 - Faible"
"LA LUZERNE","50283","50","MANCHE","2 - Faible"
"LA MANCELLIERE-SUR-VIRE","50287","50","MANCHE","2 - Faible"
"LA MEAUFFE","50297","50","MANCHE","2 - Faible"
"LA MEURDRAQUIERE","50327","50","MANCHE","2 - Faible"
"LA MOUCHE","50361","50","MANCHE","2 - Faible"
"LA PERNELLE","50395","50","MANCHE","2 - Faible"
"LA ROCHELLE-NORMANDE","50434","50","MANCHE","2 - Faible"
"LA RONDE-HAYE","50438","50","MANCHE","2 - Faible"
"LA TRINITE","50607","50","MANCHE","2 - Faible"
"LA VENDELEE","50624","50","MANCHE","2 - Faible"
"LAMBERVILLE","50261","50","MANCHE","2 - Faible"
"LAPENTY","50263","50","MANCHE","2 - Faible"
"LAULNE","50265","50","MANCHE","2 - Faible"
"LE CHEFRESNE","50128","50","MANCHE","2 - Faible"
"LE DEZERT","50161","50","MANCHE","2 - Faible"
"LE FRESNE-PORET","50193","50","MANCHE","2 - Faible"
"LE GRAND-CELLAND","50217","50","MANCHE","2 - Faible"
"LE GUISLAIN","50225","50","MANCHE","2 - Faible"
"LE HAM","50227","50","MANCHE","2 - Faible"
"LE HOMMET-D'ARTHENAY","50248","50","MANCHE","2 - Faible"
"LE LOREUR","50278","50","MANCHE","2 - Faible"
"LE LOREY","50279","50","MANCHE","2 - Faible"
"LE LUOT","50282","50","MANCHE","2 - Faible"
"LE MESNIL","50299","50","MANCHE","2 - Faible"
"LE MESNIL-ADELEE","50300","50","MANCHE","2 - Faible"
"LE MESNIL-AMAND","50301","50","MANCHE","2 - Faible"
"LE MESNIL-AMEY","50302","50","MANCHE","2 - Faible"
"LE MESNIL-ANGOT","50303","50","MANCHE","2 - Faible"
"LE MESNIL-AUBERT","50304","50","MANCHE","2 - Faible"
"LE MESNIL-AU-VAL","50305","50","MANCHE","2 - Faible"
"LE MESNILBUS","50308","50","MANCHE","2 - Faible"
"LE MESNIL-EURY","50310","50","MANCHE","2 - Faible"
"LE MESNIL-GARNIER","50311","50","MANCHE","2 - Faible"
"LE MESNIL-GILBERT","50312","50","MANCHE","2 - Faible"
"LE MESNIL-HERMAN","50313","50","MANCHE","2 - Faible"
"LE MESNILLARD","50315","50","MANCHE","2 - Faible"
"LE MESNIL-OPAC","50316","50","MANCHE","2 - Faible"
"LE MESNIL-OZENNE","50317","50","MANCHE","2 - Faible"
"LE MESNIL-RAINFRAY","50318","50","MANCHE","2 - Faible"
"LE MESNIL-RAOULT","50319","50","MANCHE","2 - Faible"
"LE MESNIL-ROGUES","50320","50","MANCHE","2 - Faible"
"LE MESNIL-ROUXELIN","50321","50","MANCHE","2 - Faible"
"LE MESNIL-TOVE","50323","50","MANCHE","2 - Faible"
"LE MESNIL-VENERON","50324","50","MANCHE","2 - Faible"
"LE MESNIL-VIGOT","50325","50","MANCHE","2 - Faible"
"LE MESNIL-VILLEMAN","50326","50","MANCHE","2 - Faible"
"LE MONT-SAINT-MICHEL","50353","50","MANCHE","2 - Faible"
"LE NEUFBOURG","50371","50","MANCHE","2 - Faible"
"LE PERRON","50398","50","MANCHE","2 - Faible"
"LE PETIT-CELLAND","50399","50","MANCHE","2 - Faible"
"LE PLESSIS-LASTELLE","50405","50","MANCHE","2 - Faible"
"LE ROZEL","50442","50","MANCHE","2 - Faible"
"LE TANU","50590","50","MANCHE","2 - Faible"
"LE TEILLEUL","50591","50","MANCHE","2 - Faible"
"LE THEIL","50595","50","MANCHE","2 - Faible"
"LE VALDECIE","50614","50","MANCHE","2 - Faible"
"LE VAL-SAINT-PERE","50616","50","MANCHE","2 - Faible"
"LE VAST","50619","50","MANCHE","2 - Faible"
"LE VICEL","50633","50","MANCHE","2 - Faible"
"LE VRETOT","50646","50","MANCHE","2 - Faible"
"LENGRONNE","50266","50","MANCHE","2 - Faible"
"LES CHAMBRES","50114","50","MANCHE","2 - Faible"
"LES CHAMPS-DE-LOSQUE","50119","50","MANCHE","2 - Faible"
"LES CHERIS","50132","50","MANCHE","2 - Faible"
"LES CRESNAYS","50152","50","MANCHE","2 - Faible"
"LES LOGES-MARCHIS","50274","50","MANCHE","2 - Faible"
"LES LOGES-SUR-BRECEY","50275","50","MANCHE","2 - Faible"
"LES MOITIERS-D'ALLONNE","50332","50","MANCHE","2 - Faible"
"LES MOITIERS-EN-BAUPTOIS","50333","50","MANCHE","2 - Faible"
"LES PERQUES","50396","50","MANCHE","2 - Faible"
"LES PIEUX","50402","50","MANCHE","2 - Faible"
"LES VEYS","50631","50","MANCHE","2 - Faible"
"LESSAY","50267","50","MANCHE","2 - Faible"
"LESTRE","50268","50","MANCHE","2 - Faible"
"L'ETANG-BERTRAND","50176","50","MANCHE","2 - Faible"
"LIESVILLE-SUR-DOUVE","50269","50","MANCHE","2 - Faible"
"LIEUSAINT","50270","50","MANCHE","2 - Faible"
"LINGEARD","50271","50","MANCHE","2 - Faible"
"LINGREVILLE","50272","50","MANCHE","2 - Faible"
"LITHAIRE","50273","50","MANCHE","2 - Faible"
"LOLIF","50276","50","MANCHE","2 - Faible"
"LONGUEVILLE","50277","50","MANCHE","2 - Faible"
"LOZON","50280","50","MANCHE","2 - Faible"
"MACEY","50284","50","MANCHE","2 - Faible"
"MAGNEVILLE","50285","50","MANCHE","2 - Faible"
"MARCEY-LES-GREVES","50288","50","MANCHE","2 - Faible"
"MARCHESIEUX","50289","50","MANCHE","2 - Faible"
"MARCILLY","50290","50","MANCHE","2 - Faible"
"MARGUERAY","50291","50","MANCHE","2 - Faible"
"MARIGNY","50292","50","MANCHE","2 - Faible"
"MARTIGNY","50293","50","MANCHE","2 - Faible"
"MARTINVAST","50294","50","MANCHE","2 - Faible"
"MAUPERTUIS","50295","50","MANCHE","2 - Faible"
"MAUPERTUS-SUR-MER","50296","50","MANCHE","2 - Faible"
"MEAUTIS","50298","50","MANCHE","2 - Faible"
"MILLIERES","50328","50","MANCHE","2 - Faible"
"MILLY","50329","50","MANCHE","2 - Faible"
"MOBECQ","50330","50","MANCHE","2 - Faible"
"MONTABOT","50334","50","MANCHE","2 - Faible"
"MONTAIGU-LA-BRISETTE","50335","50","MANCHE","2 - Faible"
"MONTAIGU-LES-BOIS","50336","50","MANCHE","2 - Faible"
"MONTANEL","50337","50","MANCHE","2 - Faible"
"MONTBRAY","50338","50","MANCHE","2 - Faible"
"MONTCHATON","50339","50","MANCHE","2 - Faible"
"MONTCUIT","50340","50","MANCHE","2 - Faible"
"MONTEBOURG","50341","50","MANCHE","2 - Faible"
"MONTFARVILLE","50342","50","MANCHE","2 - Faible"
"MONTGARDON","50343","50","MANCHE","2 - Faible"
"MONTHUCHON","50345","50","MANCHE","2 - Faible"
"MONTJOIE-SAINT-MARTIN","50347","50","MANCHE","2 - Faible"
"MONTMARTIN-EN-GRAIGNES","50348","50","MANCHE","2 - Faible"
"MONTMARTIN-SUR-MER","50349","50","MANCHE","2 - Faible"
"MONTPINCHON","50350","50","MANCHE","2 - Faible"
"MONTRABOT","50351","50","MANCHE","2 - Faible"
"MONTREUIL-SUR-LOZON","50352","50","MANCHE","2 - Faible"
"MONTSURVENT","50354","50","MANCHE","2 - Faible"
"MONTVIRON","50355","50","MANCHE","2 - Faible"
"MOON-SUR-ELLE","50356","50","MANCHE","2 - Faible"
"MORIGNY","50357","50","MANCHE","2 - Faible"
"MORSALINES","50358","50","MANCHE","2 - Faible"
"MORTAIN","50359","50","MANCHE","2 - Faible"
"MORVILLE","50360","50","MANCHE","2 - Faible"
"MOULINES","50362","50","MANCHE","2 - Faible"
"MOYON","50363","50","MANCHE","2 - Faible"
"MUNEVILLE-LE-BINGARD","50364","50","MANCHE","2 - Faible"
"MUNEVILLE-SUR-MER","50365","50","MANCHE","2 - Faible"
"NAY","50368","50","MANCHE","2 - Faible"
"NEGREVILLE","50369","50","MANCHE","2 - Faible"
"NEHOU","50370","50","MANCHE","2 - Faible"
"NEUFMESNIL","50372","50","MANCHE","2 - Faible"
"NEUVILLE-AU-PLAIN","50373","50","MANCHE","2 - Faible"
"NEUVILLE-EN-BEAUMONT","50374","50","MANCHE","2 - Faible"
"NEVILLE-SUR-MER","50375","50","MANCHE","2 - Faible"
"NICORPS","50376","50","MANCHE","2 - Faible"
"NOTRE-DAME-DE-CENILLY","50378","50","MANCHE","2 - Faible"
"NOTRE-DAME-DE-LIVOYE","50379","50","MANCHE","2 - Faible"
"NOTRE-DAME-D'ELLE","50380","50","MANCHE","2 - Faible"
"NOTRE-DAME-DU-TOUCHET","50381","50","MANCHE","2 - Faible"
"NOUAINVILLE","50382","50","MANCHE","2 - Faible"
"OCTEVILLE-L'AVENEL","50384","50","MANCHE","2 - Faible"
"OMONVILLE-LA-PETITE","50385","50","MANCHE","2 - Faible"
"OMONVILLE-LA-ROGUE","50386","50","MANCHE","2 - Faible"
"ORGLANDES","50387","50","MANCHE","2 - Faible"
"ORVAL","50388","50","MANCHE","2 - Faible"
"OUVILLE","50389","50","MANCHE","2 - Faible"
"OZEVILLE","50390","50","MANCHE","2 - Faible"
"PARIGNY","50391","50","MANCHE","2 - Faible"
"PERCY","50393","50","MANCHE","2 - Faible"
"PERIERS","50394","50","MANCHE","2 - Faible"
"PERRIERS-EN-BEAUFICEL","50397","50","MANCHE","2 - Faible"
"PICAUVILLE","50400","50","MANCHE","2 - Faible"
"PIERREVILLE","50401","50","MANCHE","2 - Faible"
"PIROU","50403","50","MANCHE","2 - Faible"
"PLACY-MONTAIGU","50404","50","MANCHE","2 - Faible"
"PLOMB","50406","50","MANCHE","2 - Faible"
"POILLEY","50407","50","MANCHE","2 - Faible"
"PONTAUBAULT","50408","50","MANCHE","2 - Faible"
"PONT-HEBERT","50409","50","MANCHE","2 - Faible"
"PONTORSON","50410","50","MANCHE","2 - Faible"
"PONTS","50411","50","MANCHE","2 - Faible"
"PORTBAIL","50412","50","MANCHE","2 - Faible"
"PRECEY","50413","50","MANCHE","2 - Faible"
"PRECORBIN","50414","50","MANCHE","2 - Faible"
"PRETOT-SAINTE-SUZANNE","50415","50","MANCHE","2 - Faible"
"QUERQUEVILLE","50416","50","MANCHE","2 - Faible"
"QUETTEHOU","50417","50","MANCHE","2 - Faible"
"QUETTETOT","50418","50","MANCHE","2 - Faible"
"QUETTREVILLE-SUR-SIENNE","50419","50","MANCHE","2 - Faible"
"QUIBOU","50420","50","MANCHE","2 - Faible"
"QUINEVILLE","50421","50","MANCHE","2 - Faible"
"RAIDS","50422","50","MANCHE","2 - Faible"
"RAMPAN","50423","50","MANCHE","2 - Faible"
"RAUVILLE-LA-BIGOT","50425","50","MANCHE","2 - Faible"
"RAUVILLE-LA-PLACE","50426","50","MANCHE","2 - Faible"
"RAVENOVILLE","50427","50","MANCHE","2 - Faible"
"REFFUVEILLE","50428","50","MANCHE","2 - Faible"
"REGNEVILLE-SUR-MER","50429","50","MANCHE","2 - Faible"
"REIGNEVILLE-BOCAGE","50430","50","MANCHE","2 - Faible"
"REMILLY-SUR-LOZON","50431","50","MANCHE","2 - Faible"
"RETHOVILLE","50432","50","MANCHE","2 - Faible"
"REVILLE","50433","50","MANCHE","2 - Faible"
"ROCHEVILLE","50435","50","MANCHE","2 - Faible"
"ROMAGNY","50436","50","MANCHE","2 - Faible"
"RONCEY","50437","50","MANCHE","2 - Faible"
"ROUFFIGNY","50440","50","MANCHE","2 - Faible"
"ROUXEVILLE","50441","50","MANCHE","2 - Faible"
"SACEY","50443","50","MANCHE","2 - Faible"
"SAINT-AMAND","50444","50","MANCHE","2 - Faible"
"SAINT-ANDRE-DE-BOHON","50445","50","MANCHE","2 - Faible"
"SAINT-ANDRE-DE-L'EPINE","50446","50","MANCHE","2 - Faible"
"SAINT-AUBIN-DES-PREAUX","50447","50","MANCHE","2 - Faible"
"SAINT-AUBIN-DE-TERREGATTE","50448","50","MANCHE","2 - Faible"
"SAINT-AUBIN-DU-PERRON","50449","50","MANCHE","2 - Faible"
"SAINT-BARTHELEMY","50450","50","MANCHE","2 - Faible"
"SAINT-BRICE","50451","50","MANCHE","2 - Faible"
"SAINT-BRICE-DE-LANDELLES","50452","50","MANCHE","2 - Faible"
"SAINT-CHRISTOPHE-DU-FOC","50454","50","MANCHE","2 - Faible"
"SAINT-CLAIR-SUR-L'ELLE","50455","50","MANCHE","2 - Faible"
"SAINT-CLEMENT-RANCOUDRAY","50456","50","MANCHE","2 - Faible"
"SAINT-COME-DU-MONT","50458","50","MANCHE","2 - Faible"
"SAINT-CYR","50461","50","MANCHE","2 - Faible"
"SAINT-CYR-DU-BAILLEUL","50462","50","MANCHE","2 - Faible"
"SAINT-DENIS-LE-GAST","50463","50","MANCHE","2 - Faible"
"SAINT-DENIS-LE-VETU","50464","50","MANCHE","2 - Faible"
"SAINT-EBREMOND-DE-BONFOSSE","50465","50","MANCHE","2 - Faible"
"SAINTE-CECILE","50453","50","MANCHE","2 - Faible"
"SAINTE-COLOMBE","50457","50","MANCHE","2 - Faible"
"SAINTE-CROIX-HAGUE","50460","50","MANCHE","2 - Faible"
"SAINTE-GENEVIEVE","50469","50","MANCHE","2 - Faible"
"SAINTE-MARIE-DU-BOIS","50508","50","MANCHE","2 - Faible"
"SAINTE-MARIE-DU-MONT","50509","50","MANCHE","2 - Faible"
"SAINTE-MERE-EGLISE","50523","50","MANCHE","2 - Faible"
"SAINTENY","50564","50","MANCHE","2 - Faible"
"SAINTE-PIENCE","50535","50","MANCHE","2 - Faible"
"SAINTE-SUZANNE-SUR-VIRE","50556","50","MANCHE","2 - Faible"
"SAINT-FLOXEL","50467","50","MANCHE","2 - Faible"
"SAINT-FROMOND","50468","50","MANCHE","2 - Faible"
"SAINT-GEORGES-DE-BOHON","50470","50","MANCHE","2 - Faible"
"SAINT-GEORGES-DE-LA-RIVIERE","50471","50","MANCHE","2 - Faible"
"SAINT-GEORGES-DE-LIVOYE","50472","50","MANCHE","2 - Faible"
"SAINT-GEORGES-D'ELLE","50473","50","MANCHE","2 - Faible"
"SAINT-GEORGES-DE-ROUELLEY","50474","50","MANCHE","2 - Faible"
"SAINT-GEORGES-MONTCOCQ","50475","50","MANCHE","2 - Faible"
"SAINT-GERMAIN-D'ELLE","50476","50","MANCHE","2 - Faible"
"SAINT-GERMAIN-DES-VAUX","50477","50","MANCHE","2 - Faible"
"SAINT-GERMAIN-DE-TOURNEBUT","50478","50","MANCHE","2 - Faible"
"SAINT-GERMAIN-DE-VARREVILLE","50479","50","MANCHE","2 - Faible"
"SAINT-GERMAIN-LE-GAILLARD","50480","50","MANCHE","2 - Faible"
"SAINT-GERMAIN-SUR-AY","50481","50","MANCHE","2 - Faible"
"SAINT-GERMAIN-SUR-SEVES","50482","50","MANCHE","2 - Faible"
"SAINT-GILLES","50483","50","MANCHE","2 - Faible"
"SAINT-HILAIRE-DU-HARCOUET","50484","50","MANCHE","2 - Faible"
"SAINT-HILAIRE-PETITVILLE","50485","50","MANCHE","2 - Faible"
"SAINT-JACQUES-DE-NEHOU","50486","50","MANCHE","2 - Faible"
